vm_name,host_name,cluster_name,vm_power_state,vm_memory,vm_max_memory_usage,vm_cpu,vm_max_cpu_usage,percentage_memory,vm_vgpu_memory_mb,random_vgpu_memory,percentage_vgpu,percentage_cpu
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7199,0,0
ARLQ-PLA-001465,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7698,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12431,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9834,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,13188,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,13988,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,11933,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,423,0,0
ARLQ-PLA-001335,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,11538,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,2319,0,0
ARLQ-PLA-001483,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6654,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1721,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1362,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9127,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1870,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2322,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3537,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8262,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13920,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,8093,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14498,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11641,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6949,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6087,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8888,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6512,0,0
ARLQ-PLA-001289,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,8192,3779,0,0
ARLQ-PLA-001483,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,386,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,855,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1536,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4163,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14429,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13752,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,852,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,431,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5806,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5945,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11410,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,775,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7020,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5586,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,2240,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2453,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11837,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,8137,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8131,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1444,0,0
ARLQ-PLA-001456,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3639,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3139,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,2572,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,435,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3261,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2777,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7403,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2837,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11490,0,0
ARLQ-PLA-001456,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13475,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,790,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11827,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11699,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15157,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13208,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3633,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6938,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1059,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,2060,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,215,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13931,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9127,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12455,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10808,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1882,0,0
ARLQ-PLA-001333,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,3396,0,0
ARLQ-PLA-001413,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,4,8800,1,4096,3443,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,351,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11770,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1912,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14116,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14935,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,16042,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3217,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1853,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,962,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3302,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11730,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6629,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3722,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,4728,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1172,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14129,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7497,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15349,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12747,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12088,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5007,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,259,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2321,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2277,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5119,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14548,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2400,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,748,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4026,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8685,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9763,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2590,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4836,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,578,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2654,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1061,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3883,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,849,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1018,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1014,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2856,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,528,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2172,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1668,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2998,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13116,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3086,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12239,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8363,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15249,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12028,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8686,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1102,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2669,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9189,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6704,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2678,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8971,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14029,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5912,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1283,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11751,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4972,0,0
ARLQ-PLA-001497,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,11714,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12235,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2789,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,462,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15609,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4737,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7152,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10262,0,0
ARLQ-PLA-001246,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,7525,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2094,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8051,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,7809,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13947,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11229,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3179,0,0
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6260,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3844,0,0
ARLQ-PLA-001473,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,845,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3149,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1840,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6559,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6300,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2448,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8330,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1834,0,0
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5110,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5482,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3063,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3462,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2506,0,0
ARLQ-PLA-001473,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7336,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11256,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3067,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3117,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,816,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8914,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,7623,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,1953,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6240,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15804,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14612,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12481,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1947,0,0
ARLQ-PLA-001485,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6591,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3936,0,0
ARLQ-PLA-001342,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,4096,4,5590,0,4096,3544,0,0
ARLQ-PLA-001358,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,15295,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,1291,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,1229,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8920,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3577,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,5767,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9241,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1368,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14464,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12300,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3157,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1928,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5776,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,4071,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11431,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5689,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9466,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,25,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2942,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1131,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7684,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2351,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3237,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,1290,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10572,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3172,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1031,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3704,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,923,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1312,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15970,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,869,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3453,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12200,0,0
